Datetime,Username,Text,Clean_Text,Preprocess_Text
2022-06-19 23:55:33+00:00,ancritbg,@cottonseulgii smgt senin al,smgt senin al,"['smgt', 'senin', 'al']"
2022-06-19 23:55:33+00:00,juicyjuss_,"Aku gak benci Senin kok, cuma males aja sih",aku gak benci senin kok cuma males aja sih,"['benci', 'senin', 'males', 'sih']"
2022-06-19 23:55:32+00:00,favoranna_,"@ostarlost have a nice day rin🌷 jangan lupa sarapan euy mandinya juga, semangat senin💗🤼",have a nice day rin jangan lupa sarapan euy mandinya juga semangat senin,"['have', 'a', 'nice', 'day', 'rin', 'lupa', 'sarap', 'euy', 'mandi', 'semangat', 'senin']"
2022-06-19 23:55:28+00:00,jaehoney14_,Senin pagikuuu 😭😭😭🙏🏻🏳️ #JAEHYUN #재현 #PradaSS23 #PradaxJaehyun #PradaMFWxJaehyun https://t.co/xCkHT5c5E0,senin pagikuuu,"['senin', 'pagikuuu']"
2022-06-19 23:55:28+00:00,JENO00FC,@JOYURI01FC Senin yuri bangun wkwk,senin yuri bangun wkwk,"['senin', 'yuri', 'bangun', 'wkwk']"
2022-06-19 23:55:27+00:00,lovetunelove_,"@tia_taiyou mon map ni, hari senin aja belom dimulai",taiyou mon map ni hari senin aja belom dimulai,"['taiyou', 'mon', 'map', 'senin']"
2022-06-19 23:55:26+00:00,thingythinks,Selamat hari senin buat kamu yang nahan boker di jalan,selamat hari senin buat kamu yang nahan boker di jalan,"['selamat', 'senin', 'nahan', 'buang air besar', 'jalan']"
2022-06-19 23:55:25+00:00,callmealiaaaa,"grgr ayam, senin w tadinya udah bagus banget jadi suram wkwkwkwk duh abis vaksin gamau pulang ke rumahhhhh💔💔💔",grgr ayam senin w tadinya udah bagus banget jadi suram wkwkwkwk duh abis vaksin gamau pulang ke rumahhhhh,"['grgr', 'ayam', 'senin', 'w', 'bagus', 'banget', 'suram', 'wkwkwkwk', 'aduh', 'habis', 'vaksin', 'gamau', 'pulang', 'rumahhhhh']"
2022-06-19 23:55:22+00:00,Adorabellaaaaa,Semoga senin mu menyenangkan. 😇,semoga senin mu menyenangkan,"['moga', 'senin', 'mu', 'senang']"
2022-06-19 23:55:15+00:00,siindyyy_,"Hai!
Hallo senin🙆 btw ke minggu masih lama ya?",haihallo senin btw ke minggu masih lama ya,"['haihallo', 'senin', 'ngomong-ngomong', 'minggu', 'iya']"
2022-06-19 23:55:15+00:00,ryazca,@nkmoyutaa udah ga takut sama senin lg yaa,udah ga takut sama senin lg yaa,"['ga', 'takut', 'senin', 'yaa']"
2022-06-19 23:55:13+00:00,AnisRindy,"Anjir perut belbeg blebeg, senin bgt padahal 😭",anjir perut belbeg blebeg senin bgt padahal,"['anjing', 'perut', 'belbeg', 'blebeg', 'senin', 'banget']"
2022-06-19 23:55:12+00:00,vvroxxy,Slamat hari senin ya,slamat hari senin ya,"['slamat', 'senin', 'iya']"
2022-06-19 23:55:12+00:00,yaaotaklahh,Kirain udah rame qc taunya belom dibuka kuncinya aduchhh senin senin,kirain udah rame qc taunya belom dibuka kuncinya aduchhh senin senin,"['kirain', 'ramai', 'qc', 'tau', 'buka', 'kunci', 'aduchhh', 'senin', 'senin']"
2022-06-19 23:55:11+00:00,rmngyu,@wonumn bangun...hari senin loh wkwk,bangunhari senin loh wkwk,"['bangunhari', 'senin', 'loh', 'wkwk']"
2022-06-19 23:55:10+00:00,glitterjia,Bingung gw hari senin ga pernah bener,bingung gw hari senin ga pernah bener,"['bingung', 'senin', 'ga']"
2022-06-19 23:55:09+00:00,dishub_bwi,"@noped - Malam senin truk memang rame
- Dermaga ponton perbaikan
- Cuaca kurang bersahabat, kapal susah sandar",malam senin truk memang rame dermaga ponton perbaikan cuaca kurang bersahabat kapal susah sandar,"['malam', 'senin', 'truk', 'ramai', 'dermaga', 'ponton', 'baik', 'cuaca', 'sahabat', 'kapal', 'susah', 'sandar']"
2022-06-19 23:55:08+00:00,VeonyNovenzia,"Dah Senin lagi, start with bismillah.. mangatt qerjaa buat bantu calon suami beli rumah ehehe",dah senin lagi start with bismillah mangatt qerjaa buat bantu calon suami beli rumah ehehe,"['deh', 'senin', 'start', 'with', 'bismillah', 'mangatt', 'qerjaa', 'bantu', 'calon', 'suami', 'beli', 'rumah', 'ehehe']"
2022-06-19 23:55:07+00:00,inolinokiciw,Penyakit hari Senin apa yaa.. kok kasur gue posesif banget sih. Airnya juga gengsian banget kudu di deketin dulu😌,penyakit hari senin apa yaa kok kasur gue posesif banget sih airnya juga gengsian banget kudu di deketin dulu,"['sakit', 'senin', 'yaa', 'kasur', 'posesif', 'banget', 'sih', 'air', 'gengsi', 'banget', 'deketin']"
2022-06-19 23:55:06+00:00,qinanta1,senin mager bgt,senin mager bgt,"['senin', 'mager', 'banget']"
2022-06-19 23:55:05+00:00,buruhkasaran,Selamat hari senin kelas pekerja,selamat hari senin kelas pekerja,"['selamat', 'senin', 'kelas', 'kerja']"
2022-06-19 23:55:04+00:00,yumskyy__,LAH INI SENIN,lah ini senin,['senin']
2022-06-19 23:55:03+00:00,dzvsyuxx,"pagii mutss, selamat hari senin!^^🌄🌄",pagii mutss selamat hari senin,"['pagi', 'mutss', 'selamat', 'senin']"
2022-06-19 23:54:58+00:00,Pro2Jak,"Pagi Sahabat Kreatif!
Semangat Senin!

Biar makin semangat ikutan #PilihLaguKamu yuk. Kali ini kamu bisa pilih lagu apa yang ingin kamu dengerin dari @FatinSL",pagi sahabat kreatifsemangat seninbiar makin semangat ikutan yuk kali ini kamu bisa pilih lagu apa yang ingin kamu dengerin dari,"['pagi', 'sahabat', 'kreatifsemangat', 'seninbiar', 'semangat', 'ikut', 'yuk', 'kali', 'pilih', 'lagu', 'dengerin']"
2022-06-19 23:54:57+00:00,cimonoces,"@zkjnxyz sarapan woi woii, semangat senin nya yaaa happy for youu as always 💗💗💐",sarapan woi woii semangat senin nya yaaa happy for youu as always,"['sarap', 'woi', 'woii', 'semangat', 'senin', 'nya', 'yaaa', 'bahagia', 'for', 'youu', 'as', 'always']"
2022-06-19 23:54:55+00:00,ZAAZUUU99,Senin tapi rasanya kek hr2 biasanya....,senin tapi rasanya kek hr biasanya,['senin']
2022-06-19 23:54:53+00:00,ninetwelveone,"selamat hari Senin, sagi masih ngantuk 🫶🏻 https://t.co/rWZOiaI0yz",selamat hari senin sagi masih ngantuk,"['selamat', 'senin', 'sagi', 'ngantuk']"
2022-06-19 23:54:46+00:00,semangattsssss,senin lagiij,senin lagiij,"['senin', 'lagiij']"
2022-06-19 23:54:39+00:00,nkmoyutaa,@ryazca Senin lagi tapi aku udh lulus hehehe,senin lagi tapi aku udh lulus hehehe,"['senin', 'lulus', 'hehehe']"
2022-06-19 23:54:31+00:00,Ariani06493537,Senin yg cerah slamt ber'aktifitas bgi yg menjalnngkn💪,senin yg cerah slamt beraktifitas bgi yg menjalnngkn,"['senin', 'cerah', 'slamt', 'beraktifitas', 'bgi', 'menjalnngkn']"
2022-06-19 23:54:26+00:00,tyywldd,"@kthwifeuu0 aamiin ya Allah, makasih doanya🥺💖 met hari senin yaa jgn lupa sarapan",aamiin ya allah makasih doanya met hari senin yaa jgn lupa sarapan,"['aamiin', 'iya', 'allah', 'terima kasih', 'doa', 'met', 'senin', 'yaa', 'lupa', 'sarap']"
2022-06-19 23:54:18+00:00,stchker,"met hari senin. yg sklh, smngat yh. yg libur, tdur lg ajh okk",met hari senin yg sklh smngat yh yg libur tdur lg ajh okk,"['met', 'senin', 'sekolah', 'smngat', 'yh', 'libur', 'tdur', 'ajh', 'okk']"
2022-06-19 23:54:16+00:00,utitante,"@sherpa701 Sehat sehat, Oom Sherpa
Selamat hari Senin",sehat sehat oom sherpaselamat hari senin,"['sehat', 'sehat', 'oom', 'sherpaselamat', 'senin']"
2022-06-19 23:54:10+00:00,rosetrack_,"Hari senin, semangat semua",hari senin semangat semua,"['senin', 'semangat']"
2022-06-19 23:54:06+00:00,lrtjkt,"Semangat pagi di hari Senin, Sahabat!

Kuy awali pekan ini dengan ceria. Jangan lupa kalau berangkat kerja #NaikLRTJ yaaah karena Insan LRTJ selalu merawat kelaikan sarana dan prasarana untuk kenyamanan dan keselamatan kamu saat menggunakan layanan LRT Jakarta. Uhuuuy🫶🏻 https://t.co/SW6RGwXNY8",semangat pagi di hari senin sahabatkuy awali pekan ini dengan ceria jangan lupa kalau berangkat kerja yaaah karena insan lrtj selalu merawat kelaikan sarana dan prasarana untuk kenyamanan dan keselamatan kamu saat menggunakan layanan ljakarta uhuuuy,"['semangat', 'pagi', 'senin', 'sahabatkuy', 'awal', 'pekan', 'ceria', 'lupa', 'berangkat', 'kerja', 'yaaah', 'insan', 'lrtj', 'rawat', 'kelai', 'sarana', 'prasarana', 'nyaman', 'selamat', 'layan', 'ljakarta', 'uhuuuy']"
2022-06-19 23:54:05+00:00,tanyarlfes,💚 Tetap gabut walau hari senin😎😎😎😎 ayo tunjukkan skor kalian https://t.co/atJHDpFhbq,tetap gabut walau hari senin ayo tunjukkan skor kalian,"['gabut', 'senin', 'ayo', 'tunjuk', 'skor']"
2022-06-19 23:53:58+00:00,0xbigw1n_22,"@sherpa701 Selamat pagi om,selamat beraktifitas
Selamat hari senin",selamat pagi omselamat beraktifitasselamat hari senin,"['selamat', 'pagi', 'omselamat', 'beraktifitasselamat', 'senin']"
2022-06-19 23:53:56+00:00,mithafg,"Senin ya liburlah, masa kerja sih xixixi",senin ya liburlah masa kerja sih xixixi,"['senin', 'iya', 'libur', 'kerja', 'sih', 'tertawa']"
2022-06-19 23:53:51+00:00,boboboybona,oke senin ayuu reddi https://t.co/s5ISKfgAw5,oke senin ayuu reddi,"['oke', 'senin', 'ayuu', 'reddi']"
2022-06-19 23:53:43+00:00,hallotulus,Mau bagaimanapun harimu hari senin masih tentang dimulainya sesuatu. Be happy and be healty 🖤,mau bagaimanapun harimu hari senin masih tentang dimulainya sesuatu be happy and be healty,"['hari', 'senin', 'be', 'bahagia', 'and', 'be', 'healty']"
2022-06-19 23:53:40+00:00,yoonliecal,AAAAAAAAA KENAPA BERHENTI DISINI GABISA GABISA SEMOGA HARIMU SENIN TERUS AAAAAA LANJUTIN DONGGG😭😭😭 https://t.co/EdSZQRx6uZ,aaaaaaaaa kenapa berhenti disini gabisa gabisa semoga harimu senin terus aaaaaa lanjutin donggg,"['aaaaaaaaa', 'henti', 'gabisa', 'gabisa', 'moga', 'hari', 'senin', 'aaaaaa', 'lanjutin', 'donggg']"
2022-06-19 23:53:40+00:00,fairyssom,@blockbuzther slamat pagi smoga harimu slalu hari senin yhh,slamat pagi smoga harimu slalu hari senin yhh,"['slamat', 'pagi', 'smoga', 'hari', 'slalu', 'senin', 'yhh']"
2022-06-19 23:53:39+00:00,NafatulUmmah,"Pengen gamasuk aja 😭😭😭😭
Udah senin tapi laporanku masih banyak yg kosong",pengen gamasuk aja udah senin tapi laporanku masih banyak yg kosong,"['ken', 'gamasuk', 'senin', 'lapor', 'kosong']"
2022-06-19 23:53:35+00:00,mistyylilac,STRESSSSSSS. Memulai hari Senin dg au fluffy tuh efek sampingnya bikin uring uringan https://t.co/QMdi5QP4cW,stresssssss memulai hari senin dg au fluffy tuh efek sampingnya bikin uring uringan,"['stresssssss', 'senin', 'dg', 'au', 'fluffy', 'tuh', 'efek', 'samping', 'bikin', 'uring', 'uring']"
2022-06-19 23:53:33+00:00,Efiwidayanti3,Udah senin aja,udah senin aja,['senin']
2022-06-19 23:53:28+00:00,oktadeww,"Naik kereta dari st. cilebut ternyata sepi banget padahal ini senin, berbanding terbalik banget sama st. bogor gilaaak udah sepanjang apa tau antriannya",naik kereta dari st cilebut ternyata sepi banget padahal ini senin berbanding terbalik banget sama st bogor gilaaak udah sepanjang apa tau antriannya,"['kereta', 'st', 'cilebut', 'sepi', 'banget', 'senin', 'banding', 'balik', 'banget', 'st', 'bogor', 'gilaaak', 'antri']"
2022-06-19 23:53:22+00:00,helloez_,gini bgt senin pagi😫,gini bgt senin pagi,"['gin', 'banget', 'senin', 'pagi']"
2022-06-19 23:53:17+00:00,sambat_sejenak,@sbyfess semangatt senin ceria jangan lupa awalin dengan doa biar berkah,semangatt senin ceria jangan lupa awalin dengan doa biar berkah,"['semangatt', 'senin', 'ceria', 'lupa', 'awalin', 'doa', 'biar', 'berkah']"
2022-06-19 23:53:12+00:00,VICTORlAZ19,"Selamat pagi, selamat hari Senin ya. Jangan lupa sarapan.",selamat pagi selamat hari senin ya jangan lupa sarapan,"['selamat', 'pagi', 'selamat', 'senin', 'iya', 'lupa', 'sarap']"
2022-06-19 23:53:09+00:00,real__pacarpcy,wkwkwkkwkkwkwkkw senin☺️,wkwkwkkwkkwkwkkw senin,"['wkwkwkkwkkwkwkkw', 'senin']"
2022-06-19 23:53:09+00:00,kgnru_mah,Pagi senin,pagi senin,"['pagi', 'senin']"
2022-06-19 23:53:08+00:00,0xSarangWin,"@sherpa701 Luar biasa uncle
Semangat Senin",luar biasa unclesemangat senin,"['unclesemangat', 'senin']"
2022-06-19 23:53:04+00:00,sunshinejellys,"Pagi semua, selamat hari senin :D
Ayo sarapan yang enak dan semangat menjalani hari! 💗💗 Kita awali hari yang baik dengan doa dan han quokka nyanyi lagu wish you back :D
https://t.co/kHANMBL7bv",pagi semua selamat hari senin dayo sarapan yang enak dan semangat menjalani hari kita awali hari yang baik dengan doa dan han quokka nyanyi lagu wish you back d,"['pagi', 'selamat', 'senin', 'dayo', 'sarap', 'enak', 'semangat', 'jalan', 'awal', 'doa', 'han', 'quokka', 'nyanyi', 'lagu', 'wish', 'you', 'back']"
2022-06-19 23:53:04+00:00,icarachahan,"@3raxcha0 Jgn lpa srpn met, smngttt hri senin nyach 🤩🌹 hep e nais dey yach 🧚‍♀️",jgn lpa srpn met smngttt hri senin nyach hep e nais dey yach,"['lpa', 'srpn', 'met', 'smngttt', 'hri', 'senin', 'nyach', 'hep', 'e', 'nais', 'dey', 'yach']"
2022-06-19 23:53:03+00:00,anejalala,Senin paling ga semangatttt,senin paling ga semangatttt,"['senin', 'ga', 'semangatttt']"
2022-06-19 23:52:58+00:00,ShiokudaGroup1,"Prediksi Togel Honduras
Senin,20.06.2022
BBFS: 58721
AI : 8721
CB : 1 - 8
CM : 12 -87
CN : 721-  872
Angka 2D : 58*57*52*51*85*87*82*81*75*78*
Twins : 77-22
Shio:    tikus-kerbau-kerbau
Unsur : kayu - air
Jam Tutup : 11.30
Jam Buka : 12.00 https://t.co/DSfHh68opP",prediksi togel hondurasseninbbfs ai cb cm cn angka d twins shio tikuskerbaukerbauunsur kayu airjam tutup jam buka,"['prediksi', 'toto gelap', 'hondurasseninbbfs', 'ai', 'coba', 'cn', 'angka', 'twins', 'shio', 'tikuskerbaukerbauunsur', 'kayu', 'airjam', 'tutup', 'jam', 'buka']"
2022-06-19 23:52:58+00:00,ukelele__,hadeh udah Senin lagi,hadeh udah senin lagi,"['hadeh', 'senin']"
2022-06-19 23:52:54+00:00,Lustofsekx,"Moninggg , bangun - bangun dah senin aja 🙃",moninggg bangun bangun dah senin aja,"['moninggg', 'bangun', 'bangun', 'deh', 'senin']"
2022-06-19 23:52:50+00:00,gomudaofficial,"Selamat pagi sobat Gomuda!

Semangat beraktivitas di hari senin pagi yang cerah ini ya, ayo siapa yang tiap ketemu hari senin bawaannya pengen buru-buru hari jumat?😁",selamat pagi sobat gomudasemangat beraktivitas di hari senin pagi yang cerah ini ya ayo siapa yang tiap ketemu hari senin bawaannya pengen buruburu hari jumat,"['selamat', 'pagi', 'sobat', 'gomudasemangat', 'aktivitas', 'senin', 'pagi', 'cerah', 'iya', 'ayo', 'ketemu', 'senin', 'bawa', 'ken', 'buruburu', 'jumat']"
2022-06-19 23:52:49+00:00,frankieosyen,"@bumiaf selamat pagi bumi, selamat hari senin!",selamat pagi bumi selamat hari senin,"['selamat', 'pagi', 'bumi', 'selamat', 'senin']"
2022-06-19 23:52:45+00:00,ShiokudaGroup1,"Prediksi Togel Parma
Senin,20.06.2022
BBFS : 25763
AI : 5763
CB : 5 -7
CM : 63-75
CN : 763-  576
Angka 2D :25*27*26*23*52*57*56*53*72*75*
Twins : 66-55
Shio :  babi-kambing-anjing
Unsur :tanah - air
Jam Tutup : 09.30
Jam Buka : 10.00 https://t.co/yYcrxPgypY",prediksi togel parmaseninbbfs ai cb cm cn angka d twins shio babikambinganjingunsur tanah airjam tutup jam buka,"['prediksi', 'toto gelap', 'parmaseninbbfs', 'ai', 'coba', 'cn', 'angka', 'twins', 'shio', 'babikambinganjingunsur', 'tanah', 'airjam', 'tutup', 'jam', 'buka']"
2022-06-19 23:52:38+00:00,dystopiamn,"@kiddieepiiee selamat hari senin, jangan lupa sarapan ya",selamat hari senin jangan lupa sarapan ya,"['selamat', 'senin', 'lupa', 'sarap', 'iya']"
2022-06-19 23:52:35+00:00,d3wa4smara,"@herry_wl @Evie19101 @wiwikherma @AzisDadun_ @ezarjunioregain @herry2mart @mpoklela7 @yush_abubakar @paimin_sastradj @sixnine777 @SIX9777 @5uperNovi @DibaaKey @Sa_fira_ Trima kasih promotnya mas @herry_wl  ...

Slmt pgi met nari senin met aktifitas mga sukses n sehat sllu ...",wl abubakar sastradj fira trima kasih promotnya mas wl slmt pgi met nari senin met aktifitas mga sukses n sehat sllu,"['wl', 'abubakar', 'sastradj', 'fira', 'terima kasih', 'kasih', 'promotnya', 'mas', 'wl', 'slmt', 'pgi', 'met', 'nari', 'senin', 'met', 'aktifitas', 'mga', 'sukses', 'sehat', 'sllu']"
2022-06-19 23:52:32+00:00,0xSarangWin,Selamat pagi. Semangat Senin,selamat pagi semangat senin,"['selamat', 'pagi', 'semangat', 'senin']"
2022-06-19 23:52:31+00:00,ogawa_sora,"@sherpa701 Selamat Senin, Om

Seninku diawali dengan gelut dengan tetangga sebelah yang resek sejak mereka pindah ke situ. Emosi banget pagi-pqgi. Hhhhhhh.....",selamat senin omseninku diawali dengan gelut dengan tetangga sebelah yang resek sejak mereka pindah ke situ emosi banget pagipqgi hhhhhhh,"['selamat', 'senin', 'omseninku', 'awal', 'gelut', 'tetangga', 'belah', 'resek', 'pindah', 'situ', 'emosi', 'banget', 'pagipqgi', 'hhhhhhh']"
2022-06-19 23:52:27+00:00,ddablllue_,"Met pagi manteman🌞
Udh senin nih😫 semangat yak😀🫶",met pagi mantemanudh senin nih semangat yak,"['met', 'pagi', 'mantemanudh', 'senin', 'semangat', 'yak']"
2022-06-19 23:52:23+00:00,_rivkad,"selamat hari senin
senin yang begitu berbeda dari biasanya
terasa sangat sunyi
sepi tak ada suaranya lagi
♡abah",selamat hari seninsenin yang begitu berbeda dari biasanyaterasa sangat sunyisepi tak ada suaranya lagiabah,"['selamat', 'seninsenin', 'beda', 'biasanyaterasa', 'sunyisepi', 'suara', 'lagiabah']"
2022-06-19 23:52:23+00:00,redburgundys,Kenapa udah senin ajaaaaaaaa😩,kenapa udah senin ajaaaaaaaa,"['senin', 'ajaaaaaaaa']"
2022-06-19 23:52:21+00:00,bagaszafdilaa,"selamat beraktivitas kembali, semangat hari senin",selamat beraktivitas kembali semangat hari senin,"['selamat', 'aktivitas', 'semangat', 'senin']"
2022-06-19 23:52:21+00:00,jjhchanie,@terluccuu jgn lupa sarapan🍙🥛met hari senin🔥have a nice day semangat❣️🫶🏻,jgn lupa sarapanmet hari seninhave a nice day semangat,"['lupa', 'sarapanmet', 'seninhave', 'a', 'nice', 'day', 'semangat']"
2022-06-19 23:52:20+00:00,kailiaini,"Tadi pas mau keluar stasiun palmerah, ada beberapa orang yang hampir jatoh di eskalator.
Trus ada mamang2 nyelutuk ""kannn kaann, buru2 sihh kebiasaan""

Dengan kondisi doi sedang usaha nyerobot antrian dari samping.

Wkwkwkwk bikin segar senin pagiku.",tadi pas mau keluar stasiun palmerah ada beberapa orang yang hampir jatoh di eskalatortrus ada mamang nyelutuk kannn kaann buru sihh kebiasaandengan kondisi doi sedang usaha nyerobot antrian dari sampingwkwkwkwk bikin segar senin pagiku,"['pas', 'stasiun', 'palmerah', 'orang', 'jatoh', 'eskalatortrus', 'mamang', 'nyelutuk', 'kannn', 'kaann', 'buru', 'sihh', 'kebiasaandengan', 'kondisi', 'doi', 'usaha', 'nyerobot', 'antri', 'sampingwkwkwkwk', 'bikin', 'segar', 'senin', 'pagi']"
2022-06-19 23:52:16+00:00,graceandgeprek,knp pms selalu di hari senin sih ya🥲,knp pms selalu di hari senin sih ya,"['pms', 'senin', 'sih', 'iya']"
2022-06-19 23:52:14+00:00,vestskool,dah senin lagi aja kalender goblok,dah senin lagi aja kalender goblok,"['deh', 'senin', 'kalender', 'bodoh']"
2022-06-19 23:52:14+00:00,pitekjagoo,@sbyfess Semangat nder.. Senin itu indah,semangat nder senin itu indah,"['semangat', 'nder', 'senin', 'indah']"
2022-06-19 23:52:04+00:00,littlboy_,"Senin bosku.
Semangat ✊",senin boskusemangat,"['senin', 'boskusemangat']"
2022-06-19 23:52:03+00:00,alfahmi3z,@___Ivy666 Semoga harimu Senin selalu,ivy semoga harimu senin selalu,"['ivy', 'moga', 'hari', 'senin']"
2022-06-19 23:52:01+00:00,bukanAy_,SELAMAT HARI SENIN BUAT APO SI MANUSIA PALING MANIS DI DUNIA😻🥺🤩🥳😘😍😖🤧😚🤩😻🥺 https://t.co/WB2OpR1ekB,selamat hari senin buat apo si manusia paling manis di dunia,"['selamat', 'senin', 'apo', 'si', 'manusia', 'manis', 'dunia']"
2022-06-19 23:52:00+00:00,aikylee_,@JVPYTERS_ bagus!! SEMANGAT MENJALANI HARII SENIN KAYYY,bagus semangat menjalani harii senin kayyy,"['bagus', 'semangat', 'jalan', 'hari', 'senin', 'kayyy']"
2022-06-19 23:51:59+00:00,Namaku_Doaku,@jvdas_iskariot Waalaikumussalam...morning too mr. Penguin ☺️ moga Hari senin ini full keberkahan 🙏😊,iskariot waalaikumussalammorning too mr penguin moga hari senin ini full keberkahan,"['iskariot', 'waalaikumussalammorning', 'too', 'mr', 'penguin', 'moga', 'senin', 'full', 'berkah']"
2022-06-19 23:51:57+00:00,abcdefghioweu,apa senin aku aja yg gabut?,apa senin aku aja yg gabut,"['senin', 'gabut']"
2022-06-19 23:51:57+00:00,jxzvaa,"@valerieberriee selamat hari senin, jangan lupa sarapan",selamat hari senin jangan lupa sarapan,"['selamat', 'senin', 'lupa', 'sarap']"
2022-06-19 23:51:56+00:00,favoranna_,"@terluccuu have a nice day ra, jangan lupa sarapan mandinya juga jangan lupa semangat senin💗🤼",have a nice day ra jangan lupa sarapan mandinya juga jangan lupa semangat senin,"['have', 'a', 'nice', 'day', 'ra', 'lupa', 'sarap', 'mandi', 'lupa', 'semangat', 'senin']"
2022-06-19 23:51:54+00:00,pandu_efendi,Senin pagiku full di kancani difarina indra 🤪,senin pagiku full di kancani difarina indra,"['senin', 'pagi', 'full', 'kancani', 'difarina', 'indra']"
2022-06-19 23:51:51+00:00,Nyodiii,Selamat hari senin gess!,selamat hari senin gess,"['selamat', 'senin', 'gess']"
